team,year,coaches_text
virginia,1970,George Blackburn (5-6)
virginia,1969,George Blackburn (3-7)
virginia,1968,George Blackburn (7-3)
virginia,1967,George Blackburn (5-5)
virginia,1966,George Blackburn (4-6)
virginia,1965,George Blackburn (4-6)
virginia,1964,William Elias (5-5)
virginia,1963,William Elias (2-7-1)
virginia,1962,William Elias (5-5)
virginia,1961,William Elias (4-6)
virginia,1960,Richard Voris (0-10)
virginia,1959,Richard Voris (0-10)
virginia,1958,Richard Voris (1-9)
virginia,1957,Ben Martin (3-6-1)
virginia,1956,Ben Martin (3-7)
virginia,1955,Ned McDonald (1-9)
virginia,1954,Ned McDonald (3-6)
virginia,1953,Ned McDonald (1-8)
virginia,1952,Arthur Guepe (8-2)
virginia,1951,Arthur Guepe (8-1)
virginia,1950,Arthur Guepe (8-2)
virginia,1949,Arthur Guepe (7-2)
virginia,1948,Arthur Guepe (5-3-1)
virginia,1947,Arthur Guepe (7-3)
virginia,1946,Arthur Guepe (4-4-1)
virginia,1945,Frank Murray (7-2)
virginia,1944,Frank Murray (6-1-2)
virginia,1943,Frank Murray (3-4-1)
virginia,1942,Frank Murray (2-6-1)
virginia,1941,Frank Murray (8-1)
virginia,1940,Frank Murray (4-5)
virginia,1939,Frank Murray (5-4)
virginia,1938,Frank Murray (4-4-1)
virginia,1937,Frank Murray (2-7)
virginia,1936,Gus Tebell (2-7)
virginia,1935,Gus Tebell (1-5-4)
virginia,1934,Gus Tebell (3-6)
virginia,1933,Fred Dawson (2-6-2)
virginia,1932,Fred Dawson (5-4)
virginia,1931,Fred Dawson (1-7-2)
virginia,1930,Earl Abell (4-6)
virginia,1929,Earl Abell (4-3-2)
virginia,1928,Greasy Neale (2-6-1)
virginia,1927,Greasy Neale (5-4)
virginia,1926,Greasy Neale (6-2-2)
virginia,1925,Greasy Neale (7-1-1)
virginia,1924,Greasy Neale (5-4)
virginia,1923,Greasy Neale (3-5-1)
virginia,1922,Thomas Campbell (4-4-1)
virginia,1921,W. Warren (5-4)
virginia,1920,W. Warren (5-2-2)
virginia,1919,Harris Coleman (2-5-2)
virginia,1916,Peyton Evans (4-5)
virginia,1915,Harry Varner (8-1)
virginia,1914,Joseph Wood (8-1)
virginia,1913,W. Warren (7-1)
virginia,1912,Speed Elliott (6-3)
virginia,1911,Kemper Yancey (8-2)
virginia,1910,Charles Crawford (6-2)
virginia,1909,John Neff (7-1)
virginia,1908,M.T. Cooke (7-0-1)
virginia,1907,Edward Johnson (6-3-1)
virginia,1905,William Cole (5-4)
virginia,1904,Foster Sanford (6-3)
virginia,1903,Gresham Poe (7-2-1)
virginia,1902,John DeSaulles (8-1-1)
virginia,1890,
virginia-tech,2017,Justin Fuente (5-1)
virginia-tech,2016,Justin Fuente (10-4)
virginia-tech,2015,Frank Beamer (7-6)
virginia-tech,2014,Frank Beamer (7-6)
virginia-tech,2013,Frank Beamer (8-5)
virginia-tech,2012,Frank Beamer (7-6)
virginia-tech,2011,Frank Beamer (11-3)
virginia-tech,2010,Frank Beamer (11-3)
virginia-tech,2009,Frank Beamer (10-3)
virginia-tech,2008,Frank Beamer (10-4)
virginia-tech,2007,Frank Beamer (11-3)
virginia-tech,2006,Frank Beamer (10-3)
virginia-tech,2005,Frank Beamer (11-2)
virginia-tech,2004,Frank Beamer (10-3)
virginia-tech,2003,Frank Beamer (8-5)
virginia-tech,2002,Frank Beamer (10-4)
virginia-tech,2001,Frank Beamer (8-4)
virginia-tech,2000,Frank Beamer (11-1)
virginia-tech,1999,Frank Beamer (11-1)
virginia-tech,1998,Frank Beamer (9-3)
virginia-tech,1997,Frank Beamer (7-5)
virginia-tech,1996,Frank Beamer (10-2)
virginia-tech,1995,Frank Beamer (10-2)
virginia-tech,1994,Frank Beamer (8-4)
virginia-tech,1993,Frank Beamer (9-3)
virginia-tech,1992,Frank Beamer (2-8-1)
virginia-tech,1991,Frank Beamer (5-6)
virginia-tech,1990,Frank Beamer (6-5)
virginia-tech,1989,Frank Beamer (6-4-1)
virginia-tech,1988,Frank Beamer (3-8)
virginia-tech,1987,Frank Beamer (2-9)
virginia-tech,1986,Bill Dooley (9-2-1)
virginia-tech,1985,Bill Dooley (6-5)
virginia-tech,1984,Bill Dooley (8-4)
virginia-tech,1983,Bill Dooley (9-2)
virginia-tech,1982,Bill Dooley (7-4)
virginia-tech,1981,Bill Dooley (7-4)
virginia-tech,1980,Bill Dooley (8-4)
virginia-tech,1979,Bill Dooley (5-6)
virginia-tech,1978,Bill Dooley (4-7)
virginia-tech,1977,Jimmy Sharpe (3-7-1)
virginia-tech,1976,Jimmy Sharpe (6-5)
virginia-tech,1975,Jimmy Sharpe (8-3)
virginia-tech,1974,Jimmy Sharpe (4-7)
virginia-tech,1973,Charles Coffey (2-9)
virginia-tech,1972,Charles Coffey (6-4-1)
virginia-tech,1971,Charles Coffey (4-7)
virginia-tech,1970,Jerry Claiborne (5-6)
virginia-tech,1969,Jerry Claiborne (4-5-1)
virginia-tech,1968,Jerry Claiborne (7-4)
virginia-tech,1967,Jerry Claiborne (7-3)
virginia-tech,1966,Jerry Claiborne (8-2-1)
virginia-tech,1965,Jerry Claiborne (7-3)
virginia-tech,1964,Jerry Claiborne (6-4)
virginia-tech,1963,Jerry Claiborne (8-2)
virginia-tech,1962,Jerry Claiborne (5-5)
virginia-tech,1961,Jerry Claiborne (4-5)
virginia-tech,1960,Frank Moseley (6-4)
virginia-tech,1959,Frank Moseley (6-4)
virginia-tech,1958,Frank Moseley (5-4-1)
virginia-tech,1957,Frank Moseley (4-6)
virginia-tech,1956,Frank Moseley (7-2-1)
virginia-tech,1955,Frank Moseley (6-3-1)
virginia-tech,1954,Frank Moseley (8-0-1)
virginia-tech,1953,Frank Moseley (5-5)
virginia-tech,1952,Frank Moseley (5-6)
virginia-tech,1951,Frank Moseley (2-8)
virginia-tech,1950,Robert McNeish (0-10)
virginia-tech,1949,Robert McNeish (1-7-2)
virginia-tech,1948,Robert McNeish (0-8-1)
virginia-tech,1947,Jimmy Kitts (4-5)
virginia-tech,1946,Jimmy Kitts (3-4-3)
virginia-tech,1945,Henry McEver (2-6)
virginia-tech,1942,"S.D. Tilson (7-2-1), Henry McEver (7-2-1)"
virginia-tech,1941,Jimmy Kitts (6-4)
virginia-tech,1940,Henry Redd (5-5)
virginia-tech,1939,Henry Redd (4-5-1)
virginia-tech,1938,Henry Redd (3-5-2)
virginia-tech,1937,Henry Redd (5-5)
virginia-tech,1936,Henry Redd (5-5)
virginia-tech,1935,Henry Redd (4-3-2)
virginia-tech,1934,Henry Redd (5-5)
virginia-tech,1933,Henry Redd (4-3-3)
virginia-tech,1932,Henry Redd (8-1)
virginia-tech,1931,O.E. Neale (3-4-2)
virginia-tech,1930,O.E. Neale (5-3-1)
virginia-tech,1929,Andy Gustafson (5-4)
virginia-tech,1928,Andy Gustafson (7-2)
virginia-tech,1927,Andy Gustafson (5-4)
virginia-tech,1926,Andy Gustafson (5-3-1)
virginia-tech,1925,B.C. Cubbage (5-3-2)
virginia-tech,1924,B.C. Cubbage (4-2-3)
virginia-tech,1923,B.C. Cubbage (6-3)
virginia-tech,1922,B.C. Cubbage (8-1-1)
virginia-tech,1921,B.C. Cubbage (7-3)
virginia-tech,1920,Stanley Sutton (4-6)
virginia-tech,1919,Charles Bernier (5-4)
virginia-tech,1918,Charles Bernier (7-0)
virginia-tech,1917,Charles Bernier (6-2-1)
virginia-tech,1916,Jack Ingersoll (7-2)
virginia-tech,1915,Branch Bocock (4-4)
virginia-tech,1914,Branch Bocock (6-2-1)
virginia-tech,1913,Branch Bocock (7-1-1)
virginia-tech,1912,Branch Bocock (5-4)
virginia-tech,1911,L.W. Reiss (6-1-2)
virginia-tech,1910,Branch Bocock (6-2)
virginia-tech,1909,Branch Bocock (6-1)
virginia-tech,1908,R.M. Brown (5-4)
virginia-tech,1907,C.R. Williams (7-2)
virginia-tech,1906,C.P. Miles (5-2-2)
virginia-tech,1905,C.P. Miles (9-1)
virginia-tech,1904,John O'Connor (5-3)
virginia-tech,1903,C.A. Lueder (5-1)
virginia-tech,1902,R.R. Brown (3-2-1)
wake-forest,2017,Dave Clawson (4-2)
wake-forest,2016,Dave Clawson (7-6)
wake-forest,2015,Dave Clawson (3-9)
wake-forest,2014,Dave Clawson (3-9)
wake-forest,2013,Jim Grobe (4-8)
wake-forest,2012,Jim Grobe (5-7)
wake-forest,2011,Jim Grobe (6-7)
wake-forest,2010,Jim Grobe (3-9)
wake-forest,2009,Jim Grobe (5-7)
wake-forest,2008,Jim Grobe (8-5)
wake-forest,2007,Jim Grobe (9-4)
wake-forest,2006,Jim Grobe (11-3)
wake-forest,2005,Jim Grobe (4-7)
wake-forest,2004,Jim Grobe (4-7)
wake-forest,2003,Jim Grobe (5-7)
wake-forest,2002,Jim Grobe (7-6)
wake-forest,2001,Jim Grobe (6-5)
wake-forest,2000,Jim Caldwell (2-9)
wake-forest,1999,Jim Caldwell (7-5)
wake-forest,1998,Jim Caldwell (3-8)
wake-forest,1997,Jim Caldwell (5-6)
wake-forest,1996,Jim Caldwell (3-8)
wake-forest,1995,Jim Caldwell (1-10)
wake-forest,1994,Jim Caldwell (3-8)
wake-forest,1993,Jim Caldwell (2-9)
wake-forest,1992,Bill Dooley (8-4)
wake-forest,1991,Bill Dooley (3-8)
wake-forest,1990,Bill Dooley (3-8)
wake-forest,1989,Bill Dooley (2-8-1)
wake-forest,1988,Bill Dooley (6-4-1)
wake-forest,1987,Bill Dooley (7-4)
wake-forest,1986,Al Groh (5-6)
wake-forest,1985,Al Groh (4-7)
wake-forest,1984,Al Groh (6-5)
wake-forest,1983,Al Groh (4-7)
wake-forest,1982,Al Groh (3-8)
wake-forest,1981,Al Groh (4-7)
wake-forest,1980,John Mackovic (5-6)
wake-forest,1979,John Mackovic (8-4)
wake-forest,1978,John Mackovic (1-10)
wake-forest,1977,Chuck Mills (1-10)
wake-forest,1976,Chuck Mills (5-6)
wake-forest,1975,Chuck Mills (3-8)
wake-forest,1974,Chuck Mills (1-10)
wake-forest,1973,Chuck Mills (1-9-1)
wake-forest,1972,Tom Harper (2-9)
wake-forest,1971,Cal Stoll (6-5)
wake-forest,1970,Cal Stoll (6-5)
wake-forest,1969,Cal Stoll (3-7)
wake-forest,1968,William Tate (2-7-1)
wake-forest,1967,William Tate (4-6)
wake-forest,1966,William Tate (3-7)
wake-forest,1965,William Tate (3-7)
wake-forest,1964,William Tate (5-5)
wake-forest,1963,Billy Hildebrand (1-9)
wake-forest,1962,Billy Hildebrand (0-10)
wake-forest,1961,Billy Hildebrand (4-6)
wake-forest,1960,Billy Hildebrand (2-8)
wake-forest,1959,Paul Amen (6-4)
wake-forest,1958,Paul Amen (3-7)
wake-forest,1957,Paul Amen (0-10)
wake-forest,1956,Paul Amen (2-5-3)
wake-forest,1955,Tom Rogers (5-4-1)
wake-forest,1954,Tom Rogers (2-7-1)
wake-forest,1953,Tom Rogers (3-6-1)
wake-forest,1952,Tom Rogers (5-4-1)
wake-forest,1951,Tom Rogers (6-4)
wake-forest,1950,D.C. Walker (6-1-2)
wake-forest,1949,D.C. Walker (4-6)
wake-forest,1948,D.C. Walker (6-4)
wake-forest,1947,D.C. Walker (6-4)
wake-forest,1946,D.C. Walker (6-3)
wake-forest,1945,D.C. Walker (5-3-1)
wake-forest,1944,D.C. Walker (8-1)
wake-forest,1943,D.C. Walker (4-5)
wake-forest,1942,D.C. Walker (6-2-1)
wake-forest,1941,D.C. Walker (5-5-1)
wake-forest,1940,D.C. Walker (7-3)
wake-forest,1939,D.C. Walker (7-3)
wake-forest,1938,D.C. Walker (4-5-1)
wake-forest,1937,D.C. Walker (3-6)
wake-forest,1936,Jim Weaver (5-4)
wake-forest,1935,Jim Weaver (2-7)
wake-forest,1934,Jim Weaver (3-7)
wake-forest,1933,Jim Weaver (0-5-1)
wake-forest,1932,F.S. Miller (3-3-2)
wake-forest,1931,F.S. Miller (4-4)
wake-forest,1930,F.S. Miller (5-3-1)
wake-forest,1929,F.S. Miller (6-5-1)
wake-forest,1928,Stanley Cofall (2-6-2)
wake-forest,1927,James Baldwin (2-6-2)
wake-forest,1926,James Baldwin (5-4-1)
wake-forest,1925,Hank Garrity (6-2-1)
wake-forest,1924,Hank Garrity (7-2)
wake-forest,1923,Hank Garrity (6-3)
wake-forest,1922,George Levene (3-5-2)
wake-forest,1921,J.L. White (2-8)
wake-forest,1920,J.L. White (2-7)
wake-forest,1919,Harry Rabenhorst (2-6)
wake-forest,1918,Harry Rabenhorst (1-2)
wake-forest,1917,E.T. MacDonnell (1-6-1)
wake-forest,1916,G.M. Billings (3-3)
wake-forest,1915,W.C. Smith (3-4)
wake-forest,1914,W.C. Smith (3-6)
wake-forest,1913,Frank Thompson (0-8)
wake-forest,1912,Frank Thompson (2-6)
wake-forest,1911,Frank Thompson (3-5)
wake-forest,1910,Reddy Rowe (2-7)
wake-forest,1909,A.T. Myers (2-4)
wake-forest,1908,A.P. Hall (1-4)
washington,2017,Chris Petersen (6-0)
washington,2016,Chris Petersen (12-2)
washington,2015,Chris Petersen (7-6)
washington,2014,Chris Petersen (8-6)
washington,2013,"Marques Tuiasosopo (1-0), Steve Sarkisian (8-4)"
washington,2012,Steve Sarkisian (7-6)
washington,2011,Steve Sarkisian (7-6)
washington,2010,Steve Sarkisian (7-6)
washington,2009,Steve Sarkisian (5-7)
washington,2008,Tyrone Willingham (0-12)
washington,2007,Tyrone Willingham (4-9)
washington,2006,Tyrone Willingham (5-7)
washington,2005,Tyrone Willingham (2-9)
washington,2004,Keith Gilbertson (1-10)
washington,2003,Keith Gilbertson (6-6)
washington,2002,Rick Neuheisel (7-6)
washington,2001,Rick Neuheisel (8-4)
washington,2000,Rick Neuheisel (11-1)
washington,1999,Rick Neuheisel (7-5)
washington,1998,Jim Lambright (6-6)
washington,1997,Jim Lambright (8-4)
washington,1996,Jim Lambright (9-3)
washington,1995,Jim Lambright (7-4-1)
washington,1994,Jim Lambright (7-4)
washington,1993,Jim Lambright (7-4)
washington,1992,Don James (9-3)
washington,1991,Don James (12-0)
washington,1990,Don James (10-2)
washington,1989,Don James (8-4)
washington,1988,Don James (6-5)
washington,1987,Don James (7-4-1)
washington,1986,Don James (8-3-1)
washington,1985,Don James (7-5)
washington,1984,Don James (11-1)
washington,1983,Don James (8-4)
washington,1982,Don James (10-2)
washington,1981,Don James (10-2)
washington,1980,Don James (9-3)
washington,1979,Don James (9-3)
washington,1978,Don James (7-4)
washington,1977,Don James (8-4)
washington,1976,Don James (5-6)
washington,1975,Don James (6-5)
washington,1974,Jim Owens (5-6)
washington,1973,Jim Owens (2-9)
washington,1972,Jim Owens (8-3)
washington,1971,Jim Owens (8-3)
washington,1970,Jim Owens (6-4)
washington,1969,Jim Owens (1-9)
washington,1968,Jim Owens (3-5-2)
washington,1967,Jim Owens (5-5)
washington,1966,Jim Owens (6-4)
washington,1965,Jim Owens (5-5)
washington,1964,Jim Owens (6-4)
washington,1963,Jim Owens (6-5)
washington,1962,Jim Owens (7-1-2)
washington,1961,Jim Owens (5-4-1)
washington,1960,Jim Owens (10-1)
washington,1959,Jim Owens (10-1)
washington,1958,Jim Owens (3-7)
washington,1957,Jim Owens (3-6-1)
washington,1956,Darrell Royal (5-5)
washington,1955,John Cherberg (5-4-1)
washington,1954,John Cherberg (2-8)
washington,1953,John Cherberg (3-6-1)
washington,1952,Howard Odell (7-3)
washington,1951,Howard Odell (3-6-1)
washington,1950,Howard Odell (8-2)
washington,1949,Howard Odell (3-7)
washington,1948,Howard Odell (2-7-1)
washington,1947,Ralph Welch (3-6)
washington,1946,Ralph Welch (5-4)
washington,1945,Ralph Welch (6-3)
washington,1944,Ralph Welch (5-3)
washington,1942,Ralph Welch (4-3-3)
washington,1941,James Phelan (5-4)
washington,1940,James Phelan (7-2)
washington,1939,James Phelan (4-5)
washington,1938,James Phelan (3-5-1)
washington,1937,James Phelan (7-2-2)
washington,1936,James Phelan (7-2-1)
washington,1935,James Phelan (5-3)
washington,1934,James Phelan (6-1-1)
washington,1933,James Phelan (5-4)
washington,1932,James Phelan (6-2-2)
washington,1931,James Phelan (5-3-1)
washington,1930,James Phelan (5-4)
washington,1929,Enoch Bagshaw (2-6-1)
washington,1928,Enoch Bagshaw (7-4)
washington,1927,Enoch Bagshaw (9-2)
washington,1926,Enoch Bagshaw (8-2)
washington,1925,Enoch Bagshaw (11-0-1)
washington,1924,Enoch Bagshaw (8-1-1)
washington,1923,Enoch Bagshaw (10-1-1)
washington,1922,Enoch Bagshaw (6-1-1)
washington,1921,Enoch Bagshaw (3-4-1)
washington,1920,Stub Allison (1-5)
washington,1919,Claude Hunt (5-1)
washington,1918,Anthony Savage (1-1)
washington,1917,Claude Hunt (1-2-1)
washington,1916,Gilmour Dobie (6-0-1)
washington-state,2017,Mike Leach (6-0)
washington-state,2016,Mike Leach (8-5)
washington-state,2015,Mike Leach (9-4)
washington-state,2014,Mike Leach (3-9)
washington-state,2013,Mike Leach (6-7)
washington-state,2012,Mike Leach (3-9)
washington-state,2011,Paul Wulff (4-8)
washington-state,2010,Paul Wulff (2-10)
washington-state,2009,Paul Wulff (1-11)
washington-state,2008,Paul Wulff (2-11)
washington-state,2007,Bill Doba (5-7)
washington-state,2006,Bill Doba (6-6)
washington-state,2005,Bill Doba (4-7)
washington-state,2004,Bill Doba (5-6)
washington-state,2003,Bill Doba (10-3)
washington-state,2002,Mike Price (10-3)
washington-state,2001,Mike Price (10-2)
washington-state,2000,Mike Price (4-7)
washington-state,1999,Mike Price (3-9)
washington-state,1998,Mike Price (3-8)
washington-state,1997,Mike Price (10-2)
washington-state,1996,Mike Price (5-6)
washington-state,1995,Mike Price (3-8)
washington-state,1994,Mike Price (8-4)
washington-state,1993,Mike Price (5-6)
washington-state,1992,Mike Price (9-3)
washington-state,1991,Mike Price (4-7)
washington-state,1990,Mike Price (3-8)
washington-state,1989,Mike Price (6-5)
washington-state,1988,Dennis Erickson (9-3)
washington-state,1987,Dennis Erickson (3-7-1)
washington-state,1986,Jim Walden (3-7-1)
washington-state,1985,Jim Walden (4-7)
washington-state,1984,Jim Walden (6-5)
washington-state,1983,Jim Walden (7-4)
washington-state,1982,Jim Walden (3-7-1)
washington-state,1981,Jim Walden (8-3-1)
washington-state,1980,Jim Walden (4-7)
washington-state,1979,Jim Walden (3-8)
washington-state,1978,Jim Walden (3-7-1)
washington-state,1977,Warren Powers (6-5)
washington-state,1976,Jackie Sherrill (3-8)
washington-state,1975,Jim Sweeney (3-8)
washington-state,1974,Jim Sweeney (2-9)
washington-state,1973,Jim Sweeney (5-6)
washington-state,1972,Jim Sweeney (7-4)
washington-state,1971,Jim Sweeney (4-7)
washington-state,1970,Jim Sweeney (1-10)
washington-state,1969,Jim Sweeney (1-9)
washington-state,1968,Jim Sweeney (3-6-1)
washington-state,1967,Bert Clark (2-8)
washington-state,1966,Bert Clark (3-7)
washington-state,1965,Bert Clark (7-3)
washington-state,1964,Bert Clark (3-6-1)
washington-state,1963,Jim Sutherland (3-6-1)
washington-state,1962,Jim Sutherland (5-4-1)
washington-state,1961,Jim Sutherland (3-7)
washington-state,1960,Jim Sutherland (4-5-1)
washington-state,1959,Jim Sutherland (6-4)
washington-state,1958,Jim Sutherland (7-3)
washington-state,1957,Jim Sutherland (6-4)
washington-state,1956,Jim Sutherland (3-6-1)
washington-state,1955,Alton Kircher (1-7-2)
washington-state,1954,Alton Kircher (4-6)
washington-state,1953,Alton Kircher (4-6)
washington-state,1952,Alton Kircher (4-6)
washington-state,1951,Forest Evashevski (7-3)
washington-state,1950,Forest Evashevski (4-3-2)
washington-state,1949,Phil Sarboe (3-6)
washington-state,1948,Phil Sarboe (4-5-1)
washington-state,1947,Phil Sarboe (3-7)
washington-state,1946,Phil Sarboe (1-6-1)
washington-state,1945,Phil Sarboe (6-2-1)
washington-state,1942,O.E. Hollingbery (6-2-2)
washington-state,1941,O.E. Hollingbery (6-4)
washington-state,1940,O.E. Hollingbery (4-4-2)
washington-state,1939,O.E. Hollingbery (4-5)
washington-state,1938,O.E. Hollingbery (2-8)
washington-state,1937,O.E. Hollingbery (3-3-3)
washington-state,1936,O.E. Hollingbery (6-3-1)
washington-state,1935,O.E. Hollingbery (5-3-1)
washington-state,1934,O.E. Hollingbery (4-3-1)
washington-state,1933,O.E. Hollingbery (5-3-1)
washington-state,1932,O.E. Hollingbery (7-1-1)
washington-state,1931,O.E. Hollingbery (6-4)
washington-state,1930,O.E. Hollingbery (9-1)
washington-state,1929,O.E. Hollingbery (10-2)
washington-state,1928,O.E. Hollingbery (7-3)
washington-state,1927,O.E. Hollingbery (3-3-2)
washington-state,1926,O.E. Hollingbery (6-1)
washington-state,1925,Albert Exendine (3-4-1)
washington-state,1924,Albert Exendine (1-5-2)
washington-state,1923,Albert Exendine (2-4-1)
washington-state,1922,Gus Welch (2-5)
washington-state,1921,Gus Welch (4-2-1)
washington-state,1920,Gus Welch (5-1)
washington-state,1919,Gus Welch (5-2)
washington-state,1917,William Dietz (6-0-1)
west-virginia,2017,Dana Holgorsen (3-2)
west-virginia,2016,Dana Holgorsen (10-3)
west-virginia,2015,Dana Holgorsen (8-5)
west-virginia,2014,Dana Holgorsen (7-6)
west-virginia,2013,Dana Holgorsen (4-8)
west-virginia,2012,Dana Holgorsen (7-6)
west-virginia,2011,Dana Holgorsen (10-3)
west-virginia,2010,Bill Stewart (9-4)
west-virginia,2009,Bill Stewart (9-4)
west-virginia,2008,Bill Stewart (9-4)
west-virginia,2007,"Bill Stewart (1-0), Rich Rodriguez (10-2)"
west-virginia,2006,Rich Rodriguez (11-2)
west-virginia,2005,Rich Rodriguez (11-1)
west-virginia,2004,Rich Rodriguez (8-4)
west-virginia,2003,Rich Rodriguez (8-5)
west-virginia,2002,Rich Rodriguez (9-4)
west-virginia,2001,Rich Rodriguez (3-8)
west-virginia,2000,Don Nehlen (7-5)
west-virginia,1999,Don Nehlen (4-7)
west-virginia,1998,Don Nehlen (8-4)
west-virginia,1997,Don Nehlen (7-5)
west-virginia,1996,Don Nehlen (8-4)
west-virginia,1995,Don Nehlen (5-6)
west-virginia,1994,Don Nehlen (7-6)
west-virginia,1993,Don Nehlen (11-1)
west-virginia,1992,Don Nehlen (5-4-2)
west-virginia,1991,Don Nehlen (6-5)
west-virginia,1990,Don Nehlen (4-7)
west-virginia,1989,Don Nehlen (8-3-1)
west-virginia,1988,Don Nehlen (11-1)
west-virginia,1987,Don Nehlen (6-6)
west-virginia,1986,Don Nehlen (4-7)
west-virginia,1985,Don Nehlen (7-3-1)
west-virginia,1984,Don Nehlen (8-4)
west-virginia,1983,Don Nehlen (9-3)
west-virginia,1982,Don Nehlen (9-3)
west-virginia,1981,Don Nehlen (9-3)
west-virginia,1980,Don Nehlen (6-6)
west-virginia,1979,Frank Cignetti (5-6)
west-virginia,1978,Frank Cignetti (2-9)
west-virginia,1977,Frank Cignetti (5-6)
west-virginia,1976,Frank Cignetti (5-6)
west-virginia,1975,Bobby Bowden (9-3)
west-virginia,1974,Bobby Bowden (4-7)
west-virginia,1973,Bobby Bowden (6-5)
west-virginia,1972,Bobby Bowden (8-4)
west-virginia,1971,Bobby Bowden (7-4)
west-virginia,1970,Bobby Bowden (8-3)
west-virginia,1969,Jim Carlen (10-1)
west-virginia,1968,Jim Carlen (7-3)
west-virginia,1967,Jim Carlen (5-4-1)
west-virginia,1966,Jim Carlen (3-5-2)
west-virginia,1965,Gene Corum (6-4)
west-virginia,1964,Gene Corum (7-4)
west-virginia,1963,Gene Corum (4-6)
west-virginia,1962,Gene Corum (8-2)
west-virginia,1961,Gene Corum (4-6)
west-virginia,1960,Gene Corum (0-8-2)
west-virginia,1959,Art Lewis (3-7)
west-virginia,1958,Art Lewis (4-5-1)
west-virginia,1957,Art Lewis (7-2-1)
west-virginia,1956,Art Lewis (6-4)
west-virginia,1955,Art Lewis (8-2)
west-virginia,1954,Art Lewis (8-1)
